"No.","Time","Source","Destination","Protocol","Length","Info"
"226","12.568265","192.168.50.94","173.194.25.39","QUIC","73","Protected Payload (KP0), DCID=f7e510e85da62677"
"227","12.570248","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"228","12.570248","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"229","12.570248","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"230","12.570307","192.168.50.94","173.194.25.39","QUIC","73","Protected Payload (KP0), DCID=f7e510e85da62677"
"231","12.572289","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"232","12.572289","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"233","12.572341","192.168.50.94","173.194.25.39","QUIC","73","Protected Payload (KP0), DCID=f7e510e85da62677"
"234","12.574349","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"235","12.574349","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"236","12.574349","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"237","12.574349","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"238","12.574349","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"239","12.574418","192.168.50.94","173.194.25.39","QUIC","73","Protected Payload (KP0), DCID=f7e510e85da62677"
"240","12.574439","192.168.50.94","173.194.25.39","QUIC","73","Protected Payload (KP0), DCID=f7e510e85da62677"
"241","12.574453","192.168.50.94","173.194.25.39","QUIC","73","Protected Payload (KP0), DCID=f7e510e85da62677"
"242","12.580754","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"243","12.580754","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"244","12.580754","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"245","12.580754","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"246","12.580754","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"247","12.580754","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"248","12.580848","192.168.50.94","173.194.25.39","QUIC","73","Protected Payload (KP0), DCID=f7e510e85da62677"
"249","12.580883","192.168.50.94","173.194.25.39","QUIC","78","Protected Payload (KP0), DCID=f7e510e85da62677"
"250","12.580907","192.168.50.94","173.194.25.39","QUIC","73","Protected Payload (KP0), DCID=f7e510e85da62677"
"251","12.582793","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"252","12.582793","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"253","12.582793","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"254","12.582793","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"255","12.582868","192.168.50.94","173.194.25.39","QUIC","73","Protected Payload (KP0), DCID=f7e510e85da62677"
"256","12.582889","192.168.50.94","173.194.25.39","QUIC","73","Protected Payload (KP0), DCID=f7e510e85da62677"
"257","12.586888","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"258","12.586888","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"259","12.586888","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"260","12.586888","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"261","12.586958","192.168.50.94","173.194.25.39","QUIC","73","Protected Payload (KP0), DCID=f7e510e85da62677"
"262","12.586978","192.168.50.94","173.194.25.39","QUIC","73","Protected Payload (KP0), DCID=f7e510e85da62677"
"263","12.589706","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"264","12.589706","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"265","12.589706","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"266","12.589706","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"267","12.589773","192.168.50.94","173.194.25.39","QUIC","74","Protected Payload (KP0), DCID=f7e510e85da62677"
"268","12.589795","192.168.50.94","173.194.25.39","QUIC","74","Protected Payload (KP0), DCID=f7e510e85da62677"
"269","12.594060","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"270","12.594060","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"271","12.594060","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"272","12.594060","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"273","12.594154","192.168.50.94","173.194.25.39","QUIC","74","Protected Payload (KP0), DCID=f7e510e85da62677"
"274","12.594185","192.168.50.94","173.194.25.39","QUIC","74","Protected Payload (KP0), DCID=f7e510e85da62677"
"275","12.596116","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"276","12.596116","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"277","12.596116","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"278","12.596116","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"279","12.596187","192.168.50.94","173.194.25.39","QUIC","74","Protected Payload (KP0), DCID=f7e510e85da62677"
"280","12.596218","192.168.50.94","173.194.25.39","QUIC","74","Protected Payload (KP0), DCID=f7e510e85da62677"
"281","12.602540","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"282","12.602540","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"283","12.602540","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"284","12.602540","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"285","12.602540","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"286","12.602540","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"287","12.602540","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"288","12.602540","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"289","12.602663","192.168.50.94","173.194.25.39","QUIC","74","Protected Payload (KP0), DCID=f7e510e85da62677"
"290","12.602697","192.168.50.94","173.194.25.39","QUIC","74","Protected Payload (KP0), DCID=f7e510e85da62677"
"291","12.602720","192.168.50.94","173.194.25.39","QUIC","74","Protected Payload (KP0), DCID=f7e510e85da62677"
"292","12.602746","192.168.50.94","173.194.25.39","QUIC","74","Protected Payload (KP0), DCID=f7e510e85da62677"
"293","12.606857","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"294","12.606857","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"295","12.606857","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"296","12.606857","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"297","12.606930","192.168.50.94","173.194.25.39","QUIC","75","Protected Payload (KP0), DCID=f7e510e85da62677"
"298","12.606951","192.168.50.94","173.194.25.39","QUIC","75","Protected Payload (KP0), DCID=f7e510e85da62677"
"299","12.610187","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"300","12.610187","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"301","12.610187","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"302","12.610187","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"303","12.610250","192.168.50.94","173.194.25.39","QUIC","75","Protected Payload (KP0), DCID=f7e510e85da62677"
"304","12.610271","192.168.50.94","173.194.25.39","QUIC","75","Protected Payload (KP0), DCID=f7e510e85da62677"
"305","12.612743","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"306","12.612743","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"307","12.612743","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"308","12.612743","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"309","12.612811","192.168.50.94","173.194.25.39","QUIC","80","Protected Payload (KP0), DCID=f7e510e85da62677"
"310","12.612831","192.168.50.94","173.194.25.39","QUIC","75","Protected Payload (KP0), DCID=f7e510e85da62677"
"311","12.614793","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"312","12.614793","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"313","12.614793","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"314","12.614793","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"315","12.614855","192.168.50.94","173.194.25.39","QUIC","75","Protected Payload (KP0), DCID=f7e510e85da62677"
"316","12.614875","192.168.50.94","173.194.25.39","QUIC","75","Protected Payload (KP0), DCID=f7e510e85da62677"
"317","12.618400","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"318","12.618400","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"319","12.618400","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"320","12.618400","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"321","12.618400","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"322","12.618400","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"323","12.618400","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"324","12.618400","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"325","12.618490","192.168.50.94","173.194.25.39","QUIC","74","Protected Payload (KP0), DCID=f7e510e85da62677"
"326","12.618513","192.168.50.94","173.194.25.39","QUIC","74","Protected Payload (KP0), DCID=f7e510e85da62677"
"327","12.618526","192.168.50.94","173.194.25.39","QUIC","74","Protected Payload (KP0), DCID=f7e510e85da62677"
"328","12.618553","192.168.50.94","173.194.25.39","QUIC","74","Protected Payload (KP0), DCID=f7e510e85da62677"
"329","12.620715","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"330","12.620715","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"331","12.620715","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"332","12.620715","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"333","12.620715","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"334","12.620715","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"335","12.620715","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"336","12.620715","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"337","12.620715","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"338","12.620715","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"339","12.620769","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"340","12.620769","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"341","12.620822","192.168.50.94","173.194.25.39","QUIC","74","Protected Payload (KP0), DCID=f7e510e85da62677"
"342","12.623791","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"343","12.623791","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"344","12.623791","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"345","12.623791","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"346","12.623791","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"347","12.623791","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"348","12.623791","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"349","12.623791","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"350","12.623935","192.168.50.94","173.194.25.39","QUIC","75","Protected Payload (KP0), DCID=f7e510e85da62677"
"351","12.625841","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"352","12.625841","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"353","12.625841","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"354","12.625841","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"355","12.625841","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"356","12.625841","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"357","12.625841","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"358","12.625841","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"359","12.625841","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"360","12.625841","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"361","12.625841","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"362","12.625896","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"363","12.625981","192.168.50.94","173.194.25.39","QUIC","75","Protected Payload (KP0), DCID=f7e510e85da62677"
"364","12.629671","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"365","12.629671","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"366","12.629671","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"367","12.629671","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"368","12.629671","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"369","12.629671","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"370","12.629671","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"371","12.629671","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"372","12.629791","192.168.50.94","173.194.25.39","QUIC","75","Protected Payload (KP0), DCID=f7e510e85da62677"
"373","12.632471","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"374","12.632471","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"375","12.632471","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"376","12.632471","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"377","12.632471","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"378","12.637866","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"379","12.637866","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"380","12.637866","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"381","12.637866","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"382","12.637866","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"383","12.637866","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"384","12.637866","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"385","12.637866","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"386","12.637975","192.168.50.94","173.194.25.39","QUIC","75","Protected Payload (KP0), DCID=f7e510e85da62677"
"387","12.644262","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"388","12.644262","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"389","12.644262","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"390","12.644262","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"391","12.644262","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"392","12.644262","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"393","12.644262","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"394","12.644262","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"395","12.644397","192.168.50.94","173.194.25.39","QUIC","75","Protected Payload (KP0), DCID=f7e510e85da62677"
"396","12.650130","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"397","12.650130","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"398","12.650130","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"399","12.650130","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"400","12.652428","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"401","12.652428","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"402","12.652428","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"403","12.652428","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"404","12.652490","192.168.50.94","173.194.25.39","QUIC","75","Protected Payload (KP0), DCID=f7e510e85da62677"
"405","12.655502","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"406","12.655502","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"407","12.655502","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"408","12.655502","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"409","12.657848","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"410","12.657848","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"411","12.657848","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"412","12.657848","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"413","12.657848","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"414","12.657848","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"415","12.657848","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"416","12.657848","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"417","12.657848","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"418","12.657848","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"419","12.657848","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"420","12.657941","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"421","12.657941","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"422","12.657941","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"423","12.657941","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"424","12.657941","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"425","12.657941","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"426","12.657941","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"427","12.657941","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"428","12.657941","173.194.25.39","192.168.50.94","QUIC","1292","Protected Payload (KP0)"
"429","12.657989","192.168.50.94","173.194.25.39","QUIC","75","Protected Payload (KP0), DCID=f7e510e85da62677"
